TIME_PERIOD,USDEUR,JPYEUR,GBPEUR,AUDEUR,CADEUR,CHFEUR,CNYEUR,SEKEUR,NZDEUR,MXNEUR,SGDEUR,HKDEUR,NOKEUR,KRWEUR,TRYEUR,RUBEUR,INREUR,BRLEUR,ZAREUR,PLNEUR,ARSEUR
2020-07-27,1.176,123.88,0.9134,1.6472,1.5729,1.0838,8.2344,10.2678,1.7605,26.0083,1.6216,9.1154,10.6683,1407.15,8.0552,84.0682,87.885,6.0919,19.338,4.4016,84.4838
2020-07-28,1.1717,123.34,0.90968,1.6412,1.5693,1.0758,8.2041,10.282,1.763,25.8438,1.6168,9.081,10.694,1406.13,8.1283,84.8413,87.714,6.065,19.4315,4.4054,84.3817
2020-07-29,1.1725,123.28,0.90385,1.6348,1.5665,1.0766,8.2067,10.287,1.764,25.631,1.6142,9.0869,10.6573,1400.22,8.1748,84.9125,87.694,6.0149,19.3269,4.4194,84.4962
2020-07-30,1.1743,123.58,0.90268,1.6446,1.5771,1.0744,8.224,10.3068,1.7727,26.0101,1.6161,9.1011,10.7213,1404.16,8.1978,86.6233,87.94,6.1189,19.707,4.408,84.7181
2020-07-31,1.1848,124.31,0.90053,1.6488,1.5898,1.0769,8.2637,10.2835,1.7771,26.278,1.6245,9.1825,10.7323,1409.56,8.2595,87.69,88.6355,6.1219,20.096,4.4034,85.5473
2020-08-03,1.1726,124.51,0.90013,1.6508,1.5755,1.0784,8.19,10.2958,1.7701,26.269,1.6147,9.0882,10.7188,1401.26,8.1864,86.6018,88.1805,6.1375,20.2777,4.4201,84.7966
2020-08-04,1.1765,124.78,0.90335,1.6495,1.5773,1.0761,8.2157,10.3025,1.7807,26.7401,1.6195,9.1179,10.7568,1406.49,8.199,86.7275,88.3805,6.2743,20.4879,4.4055,85.2374
2020-08-05,1.1854,125.37,0.90265,1.6415,1.5703,1.077,8.2277,10.2865,1.7809,26.7125,1.6228,9.1871,10.6585,1405.74,8.3311,86.3692,88.709,6.2311,20.4221,4.3935,85.9593
2020-08-06,1.1843,124.96,0.90033,1.6492,1.5748,1.0759,8.2325,10.3165,1.7828,26.615,1.6236,9.1786,10.6538,1404.99,8.5853,86.9321,88.765,6.334,20.7655,4.4073,85.9488
2020-08-07,1.1817,124.91,0.90373,1.6403,1.577,1.0804,8.2238,10.3163,1.7786,26.5127,1.6203,9.1585,10.6433,1401.9,8.5019,86.9753,88.633,6.3274,20.7086,4.4081,85.847
2020-08-10,1.1763,124.74,0.90155,1.6445,1.5739,1.079,8.2003,10.2805,1.784,26.3047,1.6158,9.1166,10.629,1396.28,8.6055,86.6154,88.1125,6.3697,20.8452,4.4021,85.5229
2020-08-11,1.1783,124.97,0.89843,1.6406,1.5656,1.0743,8.1857,10.2835,1.7833,26.3028,1.6154,9.132,10.5658,1393.79,8.541,85.6858,87.862,6.4068,20.6263,4.4018,85.9063
2020-08-12,1.1771,125.92,0.90475,1.6514,1.5644,1.0755,8.1758,10.2513,1.7997,26.3381,1.6166,9.1236,10.5463,1393.92,8.6074,86.3013,88.051,6.3782,20.5097,4.4033,85.86
2020-08-13,1.1833,126.58,0.90373,1.6522,1.5637,1.0784,8.2187,10.2748,1.8042,26.4372,1.6231,9.1709,10.5148,1402.22,8.6794,87.1809,88.564,6.3766,20.6405,4.3968,86.3803
2020-08-14,1.1813,126.01,0.90173,1.6525,1.5649,1.0754,8.21,10.2933,1.8071,26.2027,1.6209,9.1555,10.5403,1402.11,8.7149,86.585,88.468,6.375,20.6121,4.3984,86.2827
2020-08-17,1.1853,125.99,0.90625,1.6485,1.5684,1.0765,8.2262,10.3108,1.8179,26.0924,1.6237,9.1864,10.512,1405.87,8.7656,87.15,88.6895,6.4166,20.6764,4.3966,86.6508
2020-08-18,1.1906,125.54,0.90375,1.6447,1.5672,1.0773,8.2407,10.32,1.8119,26.2626,1.625,9.2274,10.501,1410.08,8.8024,87.0531,88.879,6.4778,20.715,4.387,87.0293
2020-08-19,1.1933,125.74,0.90345,1.6428,1.5688,1.0811,8.2472,10.314,1.7969,26.383,1.6278,9.2483,10.5455,1405.97,8.7785,87.5706,89.316,6.5115,20.5183,4.3942,87.5154
2020-08-20,1.185,125.46,0.90173,1.6544,1.5654,1.0786,8.1985,10.3555,1.8158,26.3712,1.622,9.184,10.6068,1408.22,8.7129,87.63,88.992,6.6454,20.4136,4.3914,87.0074
2020-08-21,1.1769,124.53,0.89755,1.6442,1.5563,1.0744,8.1483,10.363,1.8045,26.066,1.6131,9.1212,10.5913,1403.15,8.5925,87.735,88.198,6.5908,20.2977,4.3979,86.4869
2020-08-24,1.1847,125.26,0.90175,1.6454,1.5574,1.0761,8.1897,10.369,1.8059,25.9307,1.6203,9.1817,10.6188,1406.32,8.7314,87.9975,87.772,6.5941,20.0609,4.3986,87.1258
2020-08-25,1.1814,125.67,0.89945,1.6472,1.5597,1.0752,8.1671,10.3525,1.8082,25.8774,1.617,9.1563,10.5688,1402.12,8.7352,88.36,87.7165,6.586,19.8084,4.3919,87.0391
2020-08-26,1.1789,125.34,0.8969,1.6371,1.5543,1.0738,8.1262,10.3348,1.7971,25.875,1.613,9.1368,10.5603,1398.97,8.6706,89.3568,87.613,6.5317,19.7996,4.4074,86.9657
2020-08-27,1.1806,125.34,0.89505,1.6291,1.5521,1.075,8.1323,10.3138,1.7799,25.9205,1.6128,9.1497,10.5178,1399.75,8.6665,88.64,87.2655,6.601,20.0275,4.3993,87.1495
2020-08-28,1.1915,125.39,0.89468,1.6216,1.5553,1.0758,8.1749,10.2603,1.7723,26.069,1.6195,9.2345,10.47,1407.24,8.7176,88.625,87.2125,6.5608,19.8829,4.3921,88.0429
2020-08-31,1.194,126.47,0.89605,1.6214,1.5601,1.0774,8.1711,10.2888,1.7728,26.059,1.6235,9.2536,10.455,1415.76,8.777,88.2993,87.4685,6.4739,19.9589,4.3971,88.3053
2020-09-01,1.1987,126.92,0.88975,1.6242,1.56,1.0865,8.1739,10.3605,1.7727,26.0278,1.6274,9.29,10.4378,1420.12,8.8196,88.1474,87.4085,6.5126,19.9459,4.3925,88.8698
2020-09-02,1.1861,126.0,0.8884,1.6171,1.5495,1.0799,8.0976,10.3065,1.7541,25.915,1.6153,9.1925,10.406,1408.07,8.7588,88.0675,86.8225,6.4205,19.9154,4.4186,88.062
2020-09-03,1.1813,125.85,0.89135,1.6219,1.5491,1.0776,8.0802,10.3393,1.7579,25.7175,1.6131,9.1555,10.5315,1406.65,8.7907,88.9825,86.8615,6.3424,19.8058,4.4269,87.7174
2020-09-04,1.1842,125.79,0.89325,1.6291,1.5508,1.0793,8.1006,10.3688,1.764,25.5275,1.6158,9.178,10.5768,1409.07,8.8215,88.973,86.678,6.2775,19.6278,4.4514,88.0044
2020-09-07,1.1824,125.59,0.89835,1.6232,1.5484,1.0809,8.0789,10.369,1.7642,25.5127,1.616,9.1641,10.5453,1405.09,8.8168,89.8231,86.8485,6.2664,19.7654,4.4504,88.006
2020-09-08,1.1785,125.2,0.90453,1.6286,1.5523,1.082,8.0658,10.3735,1.7722,25.7685,1.6149,9.1338,10.6713,1402.14,8.8202,90.0213,87.106,6.3427,20.0033,4.4483,87.899
2020-09-09,1.1773,125.05,0.91213,1.6264,1.5563,1.0806,8.0584,10.362,1.7714,25.5626,1.6118,9.1246,10.715,1397.84,8.824,89.3613,86.6065,6.2785,19.7044,4.4498,87.8801
2020-09-10,1.1849,125.76,0.9159,1.6282,1.5586,1.0766,8.1022,10.3703,1.7737,25.3147,1.6199,9.1834,10.687,1405.84,8.8371,88.89,87.034,6.2919,19.8598,4.4525,88.518
2020-09-11,1.1854,125.82,0.92408,1.6244,1.5622,1.0777,8.1043,10.3713,1.7738,25.2387,1.62,9.1871,10.7028,1407.07,8.8565,88.7275,87.2431,6.2561,19.8527,4.4467,88.6294
2020-09-14,1.1876,125.82,0.9219,1.6327,1.5641,1.0768,8.0987,10.4178,1.7739,25.1792,1.6207,9.2041,10.6933,1404.73,8.8997,89.5924,87.3415,6.3109,19.7876,4.4504,88.874
2020-09-15,1.1892,125.39,0.92095,1.6219,1.5634,1.0768,8.0526,10.404,1.7675,24.9307,1.6163,9.2164,10.6963,1400.73,8.9023,89.1013,87.5205,6.2272,19.5669,4.4461,89.2554
2020-09-16,1.1869,124.72,0.91423,1.6174,1.5628,1.0753,8.0229,10.4118,1.7586,24.9614,1.611,9.1985,10.6608,1390.72,8.898,88.8038,87.2665,6.2211,19.3726,4.4466,89.1659
2020-09-17,1.1797,123.38,0.9153,1.6152,1.5567,1.0742,7.9861,10.408,1.7533,24.8461,1.6039,9.1428,10.7238,1383.16,8.9037,88.6075,86.861,6.2117,19.2673,4.4579,88.6898
2020-09-18,1.1833,123.49,0.91318,1.6242,1.5601,1.0776,8.0146,10.399,1.7489,24.7344,1.6082,9.1707,10.7538,1375.96,8.96,89.1439,87.014,6.2176,19.152,4.4602,89.0398
2020-09-21,1.1787,122.7,0.91608,1.624,1.5604,1.0761,7.9992,10.4055,1.759,25.3145,1.6027,9.1349,10.884,1372.84,8.971,89.9825,86.695,6.4262,19.7416,4.4837,88.762
2020-09-22,1.174,122.78,0.91743,1.6288,1.5631,1.0748,7.955,10.407,1.763,25.1194,1.5998,9.0986,10.9528,1363.87,8.985,89.15,86.262,6.3677,19.5779,4.4934,88.6546
2020-09-23,1.1692,122.91,0.91885,1.6439,1.5594,1.0773,7.9433,10.4388,1.7756,25.8339,1.5989,9.0614,10.9938,1362.8,8.992,89.7875,85.9845,6.4498,19.9607,4.5001,88.3816
2020-09-24,1.1645,122.73,0.91228,1.6539,1.56,1.0772,7.9527,10.5793,1.7847,26.1062,1.6029,9.025,11.1023,1367.55,8.8851,89.8713,86.1145,6.4935,19.8675,4.5293,88.0944
2020-09-25,1.1634,122.74,0.91343,1.6548,1.556,1.0798,7.9451,10.6285,1.7756,26.0006,1.6022,9.0165,11.1445,1367.57,8.8709,90.405,85.7175,6.456,19.9,4.5557,88.0223
2020-09-28,1.167,123.02,0.90508,1.6513,1.562,1.0816,7.951,10.5863,1.7791,25.9525,1.6028,9.0443,11.058,1364.72,9.1073,91.8152,86.0255,6.4552,19.8905,4.5502,88.4568
2020-09-29,1.1702,123.61,0.90963,1.6412,1.5655,1.0795,7.9777,10.5343,1.7749,26.0452,1.6018,9.0691,11.0543,1365.89,9.1649,92.1625,86.275,6.6022,19.8685,4.5435,88.9399
2020-09-30,1.1708,123.76,0.91235,1.6438,1.5676,1.0804,7.972,10.5713,1.7799,26.1848,1.6035,9.0742,11.1008,1368.51,9.099,91.7763,86.299,6.6308,19.7092,4.5462,89.1154
2020-10-01,1.1752,123.98,0.90723,1.6319,1.5616,1.0787,7.9805,10.4853,1.7667,25.6764,1.6004,9.1082,10.9073,1365.03,9.0606,90.605,85.8275,6.5821,19.5373,4.4935,89.4492
2020-10-02,1.173,123.4,0.90673,1.6372,1.5603,1.079,7.9656,10.425,1.7674,25.6582,1.5988,9.091,10.904,1364.68,9.0787,92.0825,86.0375,6.6039,19.4002,4.4944,89.3644
2020-10-05,1.1768,124.25,0.9081,1.6379,1.5614,1.0781,8.0128,10.4645,1.7703,25.2551,1.6007,9.1203,10.8855,1363.72,9.1614,92.5353,86.087,6.6568,19.3447,4.498,90.4883
2020-10-06,1.1795,124.58,0.91058,1.6472,1.563,1.0781,8.0111,10.5138,1.7733,25.1631,1.6032,9.1412,10.8603,1368.49,9.1625,91.772,86.5715,6.5363,19.453,4.4872,90.7566
2020-10-07,1.177,124.73,0.91413,1.65,1.564,1.0787,7.9934,10.483,1.7862,25.2609,1.5995,9.1219,10.9313,1362.7,9.2722,91.9715,86.263,6.5448,19.5793,4.4862,90.6472
2020-10-08,1.1765,124.69,0.91035,1.6421,1.5583,1.0799,7.9894,10.4468,1.7856,25.1418,1.5979,9.1181,10.9038,1355.48,9.3304,91.0675,86.186,6.5832,19.4995,4.4843,90.714
2020-10-09,1.1795,124.95,0.91167,1.6405,1.5542,1.0773,7.9047,10.42,1.7821,25.0833,1.5986,9.1412,10.8623,1350.52,9.3279,90.9413,86.1985,6.5796,19.4315,4.4702,90.894
2020-10-12,1.1799,124.41,0.90598,1.6357,1.5493,1.0742,7.9578,10.3933,1.7744,25.073,1.6011,9.1443,10.7925,1355.3,9.282,90.765,86.476,6.5268,19.481,4.481,91.0234
2020-10-13,1.1787,124.38,0.90591,1.6403,1.545,1.0734,7.9388,10.343,1.7715,25.0183,1.6007,9.135,10.7923,1351.0,9.3155,90.8041,86.425,6.5389,19.4446,4.4851,90.8648
2020-10-14,1.175,123.7,0.90395,1.6378,1.5432,1.0738,7.9092,10.3653,1.7633,25.1075,1.5947,9.1063,10.8218,1346.7,9.3334,90.9325,86.0995,6.5426,19.3897,4.5073,90.9098
2020-10-15,1.1698,123.15,0.90535,1.6554,1.5453,1.0697,7.8756,10.378,1.7762,25.1559,1.5935,9.066,10.9678,1344.08,9.2868,91.4345,85.951,6.5942,19.5329,4.5518,90.5595
2020-10-16,1.1741,123.59,0.90915,1.6555,1.5497,1.0721,7.8639,10.3593,1.7746,24.872,1.5942,9.0993,10.957,1341.16,9.33,91.5767,86.0715,6.6054,19.3867,4.5558,90.883
2020-10-19,1.1785,124.11,0.90588,1.6575,1.5523,1.0724,7.8767,10.3578,1.7751,24.8118,1.599,9.1334,10.947,1341.33,9.3057,91.4401,86.3945,6.6139,19.3806,4.5723,91.3078
2020-10-20,1.181,124.79,0.91329,1.6801,1.5577,1.0724,7.8918,10.3805,1.8006,25.0315,1.6036,9.1528,10.9698,1346.35,9.3301,92.0238,86.8465,6.6182,19.5245,4.5809,91.5346
2020-10-21,1.1852,124.27,0.90754,1.6733,1.5557,1.0715,7.8879,10.3645,1.7875,24.9348,1.6067,9.1854,10.9315,1343.08,9.3084,91.4095,87.3745,6.6118,19.4374,4.574,92.0361
2020-10-22,1.1821,123.72,0.90273,1.6644,1.5559,1.0726,7.898,10.374,1.7739,24.999,1.6043,9.1614,10.9325,1341.66,9.3815,90.8256,87.112,6.6389,19.2759,4.5783,91.8379
2020-10-23,1.1856,124.17,0.90675,1.6578,1.5563,1.0715,7.9157,10.3618,1.7703,24.753,1.6089,9.1885,10.9178,1338.52,9.4418,90.6421,87.3245,6.6052,19.1905,4.5823,92.4649
2020-10-26,1.1819,124.14,0.90755,1.6592,1.558,1.0719,7.9342,10.3475,1.7677,24.8705,1.6095,9.1598,10.9465,1338.31,9.5593,90.2935,87.5485,6.6714,19.208,4.5799,92.3891
2020-10-27,1.1832,123.74,0.90718,1.6585,1.5589,1.0732,7.9345,10.306,1.7639,24.6622,1.6078,9.1699,10.8398,1332.89,9.6466,90.571,87.1635,6.6711,19.062,4.5842,92.6031
2020-10-28,1.1727,122.36,0.90662,1.6603,1.5578,1.0693,7.8845,10.371,1.7647,24.9759,1.6014,9.0885,10.9693,1332.51,9.6906,92.3025,86.804,6.7191,19.2187,4.6202,91.7796
2020-10-29,1.1704,122.09,0.9043,1.6673,1.5658,1.0684,7.8531,10.4225,1.7677,25.0028,1.5988,9.0735,11.1495,1326.92,9.7418,93.0481,87.0865,6.768,19.2322,4.6225,91.5897
2020-10-30,1.1698,122.36,0.90208,1.6563,1.5556,1.0698,7.8158,10.365,1.7565,24.8416,1.5952,9.0706,11.094,1324.2,9.794,92.4606,87.1115,6.7607,19.0359,4.6222,91.5953
2020-11-02,1.1652,121.93,0.90053,1.6533,1.5466,1.0695,7.7962,10.3625,1.7565,24.7327,1.5903,9.0327,11.1128,1320.61,9.8332,93.745,86.7555,6.6916,18.8972,4.6018,
2020-11-03,1.1702,122.56,0.90042,1.6406,1.5385,1.0709,7.8198,10.3835,1.7531,24.7581,1.5931,9.0694,11.0103,1323.74,9.984,92.8975,87.0695,6.6742,18.7681,4.568,
2020-11-04,1.1721,122.31,0.89954,1.6346,1.5411,1.0675,7.8038,10.352,1.7541,24.6474,1.5926,9.0872,10.9583,1327.24,9.9037,92.467,87.1955,6.676,18.809,4.5368,
2020-11-05,1.1855,122.86,0.9045,1.6356,1.5478,1.0724,7.8331,10.277,1.754,24.5016,1.6014,9.1922,10.85,1330.68,9.998,91.745,87.7405,6.5906,18.6894,4.5134,
2020-11-06,1.187,122.66,0.9043,1.6359,1.5525,1.0682,7.8468,10.2805,1.7507,24.684,1.5999,9.203,10.9203,1332.6,10.1489,92.42,88.0085,6.6072,18.6933,4.5263,
2020-11-09,1.1883,124.67,0.90224,1.6234,1.5388,1.0778,7.8475,10.197,1.7378,23.8949,1.595,9.2128,10.7101,1321.43,9.5786,90.1763,87.638,6.2447,18.1305,4.467,
2020-11-10,1.1808,124.36,0.89183,1.6237,1.5393,1.0817,7.8107,10.2,1.7304,24.1004,1.5926,9.1568,10.6618,1318.93,9.7675,90.2297,87.6665,6.3563,18.3507,4.499,
2020-11-11,1.1766,124.07,0.88935,1.6172,1.5364,1.0793,7.7943,10.1748,1.7112,24.0319,1.5878,9.1241,10.6773,1311.14,9.2823,90.105,87.562,6.3835,18.432,4.4873,
2020-11-12,1.1791,124.25,0.89765,1.6263,1.5443,1.0805,7.8105,10.1825,1.7196,24.2625,1.5921,9.1429,10.7658,1314.39,9.1207,91.2463,88.066,6.3638,18.4908,4.4886,
2020-11-13,1.1815,123.88,0.89683,1.63,1.5528,1.0805,7.8071,10.2537,1.7304,24.2239,1.5934,9.1608,10.8123,1311.84,9.1303,91.6113,88.186,6.4508,18.4068,4.4888,
2020-11-16,1.183,124.15,0.89819,1.6226,1.5476,1.0819,7.7945,10.2538,1.7227,23.9849,1.5934,9.1725,10.731,1310.5,9.1749,90.5157,88.0795,6.393,18.2346,4.4692,
2020-11-17,1.1882,123.78,0.89585,1.6236,1.556,1.0816,7.7892,10.2375,1.7234,24.2129,1.5962,9.2119,10.7683,1314.74,9.2071,90.734,88.4825,6.4375,18.3062,4.4964,
2020-11-18,1.1868,123.28,0.89373,1.6226,1.5514,1.0812,7.782,10.2135,1.7145,24.0105,1.5917,9.2005,10.7115,1310.55,9.156,90.061,88.011,6.2974,18.2814,4.4694,
2020-11-19,1.1832,123.08,0.89378,1.6272,1.5501,1.0797,7.7927,10.206,1.7155,24.0426,1.5924,9.1737,10.69,1321.07,8.9373,90.2638,87.797,6.3371,18.3153,4.4714,
2020-11-20,1.1863,123.18,0.89393,1.6227,1.5484,1.0811,7.7916,10.2168,1.7086,23.8656,1.5934,9.1972,10.6613,1323.26,9.047,90.2622,87.941,6.3347,18.2192,4.4639,
2020-11-23,1.1901,123.47,0.88888,1.6233,1.553,1.0806,7.8178,10.2145,1.7082,23.7978,1.5955,9.2257,10.6903,1323.33,9.2636,90.3507,88.104,6.3795,18.2466,4.4735,
2020-11-24,1.1865,124.06,0.89012,1.6175,1.5504,1.0833,7.8152,10.204,1.7011,23.8129,1.5941,9.197,10.6768,1318.77,9.4452,90.1119,87.9045,6.3943,18.2206,4.4666,
2020-11-25,1.189,124.19,0.89129,1.619,1.5478,1.0835,7.8189,10.1358,1.7036,23.8614,1.5965,9.2161,10.5488,1315.62,9.485,90.0123,87.854,6.365,18.148,4.4679,
2020-11-26,1.19,124.04,0.89129,1.6163,1.5472,1.0813,7.8254,10.1568,1.7,23.8479,1.593,9.2235,10.5705,1318.24,9.3878,90.1153,87.8655,6.3494,18.1098,4.4749,
2020-11-27,1.1922,124.23,0.89442,1.6182,1.5497,1.0826,7.8422,10.1723,1.7,23.9402,1.5955,9.2404,10.563,1318.04,9.3286,90.9894,88.3015,6.4021,18.2657,4.4907,
2020-11-30,1.198,124.79,0.89845,1.6246,1.5516,1.0839,7.8798,10.1778,1.7027,24.0499,1.6029,9.2862,10.561,1326.08,9.3155,91.1439,88.7322,6.3519,18.4251,4.471,
2020-12-01,1.1968,124.92,0.89798,1.6274,1.5522,1.0836,7.8639,10.2135,1.701,24.0465,1.6048,9.2774,10.6028,1326.72,9.4122,90.7837,88.1535,6.3573,18.3311,4.4788,
2020-12-02,1.2066,126.13,0.9049,1.6384,1.5619,1.0819,7.9203,10.2813,1.7137,24.2499,1.6176,9.3535,10.7003,1330.2,9.457,91.3194,88.9695,6.2962,18.5579,4.4783,
2020-12-03,1.2151,126.49,0.90358,1.6361,1.5692,1.0831,7.9567,10.3025,1.7175,24.1384,1.6228,9.4188,10.707,1325.91,9.5021,90.8441,89.709,6.3037,18.5475,4.4733,
2020-12-04,1.2159,126.44,0.90282,1.6387,1.5633,1.0822,7.9421,10.2578,1.7254,24.1091,1.6206,9.424,10.6598,1320.6,9.4636,90.0679,89.6755,6.2759,18.4674,4.4769,
2020-12-07,1.2128,126.3,0.91215,1.6374,1.5537,1.0802,7.931,10.2018,1.7252,24.0901,1.6212,9.3999,10.6328,1316.88,9.5053,89.79,89.6285,6.2124,18.4244,4.467,
2020-12-08,1.2114,126.18,0.91143,1.6334,1.5508,1.0781,7.9115,10.2358,1.722,24.0683,1.6209,9.3895,10.6283,1314.53,9.487,88.764,89.203,6.1906,18.2159,4.4663,
2020-12-09,1.2109,126.05,0.9,1.6185,1.5472,1.0764,7.9167,10.2745,1.7103,23.9187,1.6174,9.3866,10.5763,1314.27,9.4762,89.167,89.212,6.1993,18.0756,4.4246,
2020-12-10,1.2115,126.53,0.911,1.6161,1.5456,1.0757,7.9254,10.2395,1.7184,24.0863,1.6202,9.3908,10.7,1318.52,9.526,88.8661,89.2515,6.1606,18.1755,4.4268,
2020-12-11,1.2127,126.28,0.92294,1.609,1.5487,1.0786,7.9386,10.256,1.71,24.4157,1.6213,9.3999,10.6968,1325.32,9.5678,88.7373,89.4705,6.1448,18.3435,4.4358,
2020-12-14,1.2162,126.11,0.907,1.6064,1.5476,1.0776,7.9588,10.193,1.7101,24.3753,1.6202,9.4274,10.5833,1327.5,9.5728,88.7888,89.4505,6.1237,18.2339,4.4373,
2020-12-15,1.214,126.08,0.90795,1.6113,1.5473,1.077,7.9462,10.1928,1.7174,24.4905,1.6195,9.411,10.614,1327.69,9.5295,89.4183,89.34,6.1783,18.1409,4.4426,
2020-12-16,1.2189,125.97,0.8995,1.6103,1.5551,1.0786,7.9633,10.1785,1.7168,24.2123,1.6203,9.4489,10.5788,1332.9,9.5219,89.4535,89.773,6.2306,18.1175,4.4354,
2020-12-17,1.2246,126.19,0.9005,1.6052,1.5546,1.0821,8.0006,10.1335,1.7093,24.2407,1.6227,9.4939,10.5015,1338.48,9.4828,89.3049,90.116,6.2136,17.982,4.4423,
2020-12-18,1.2259,126.69,0.90828,1.6107,1.5638,1.0845,8.0146,10.1333,1.7201,24.328,1.6282,9.5039,10.5163,1346.95,9.3988,90.2025,90.117,6.2668,17.8699,4.4779,
2020-12-21,1.2173,126.04,0.9161,1.62,1.5686,1.081,7.9784,10.1313,1.7306,24.8514,1.6286,9.4378,10.6518,1350.52,9.3519,91.7285,90.1338,6.3144,18.0849,4.5111,
2020-12-22,1.2239,126.52,0.91148,1.6191,1.5753,1.0837,8.0056,10.1143,1.7299,24.4948,1.6327,9.4885,10.5938,1353.44,9.3325,92.2025,90.3975,6.2842,17.8544,4.5116,
2020-12-23,1.2166,125.99,0.907,1.6118,1.5671,1.0837,7.9549,10.1213,1.7208,24.4449,1.6235,9.4321,10.6238,1347.45,9.2946,91.636,89.7945,6.2867,17.7895,4.5025,
2020-12-24,1.2193,126.38,0.89795,1.6039,1.5656,1.0851,7.9624,10.0763,1.7168,24.3475,1.6195,9.4532,10.5108,1344.97,9.2275,90.5914,89.6845,6.3608,17.8252,4.5022,
2020-12-28,1.2219,126.54,0.90408,1.6083,1.5677,1.0854,7.9906,10.107,1.716,24.3136,1.6237,9.4731,10.5713,1340.87,9.1254,90.0681,89.8145,6.3443,17.8008,4.4907,
2020-12-29,1.2259,127.23,0.90863,1.6121,1.5713,1.0862,8.007,10.084,1.7171,24.4001,1.6274,9.5043,10.55,1340.33,9.0177,90.1883,89.942,6.3717,17.9651,4.5308,
2020-12-30,1.2281,126.57,0.90307,1.6025,1.5701,1.0857,8.0134,10.0568,1.7071,24.3733,1.6257,9.521,10.547,1335.83,9.0321,91.8851,89.8824,6.3574,18.0053,4.5565,
2020-12-31,1.2271,126.49,0.89903,1.5896,1.5633,1.0802,8.0225,10.0343,1.6984,24.416,1.6218,9.5142,10.4703,1336.0,9.1131,91.4671,89.6605,6.3735,18.0219,4.5597,
2021-01-04,1.2296,126.62,0.9016,1.5928,1.5621,1.0811,7.9484,10.0895,1.7065,24.3031,1.6198,9.533,10.444,1332.03,9.0579,90.342,89.789,6.3241,17.9214,4.5475,
2021-01-05,1.2271,126.25,0.90333,1.5927,1.5651,1.0803,7.9315,10.057,1.7036,24.586,1.618,9.5136,10.4713,1335.85,9.0694,91.6715,89.867,6.5517,18.4194,4.5473,
2021-01-06,1.2338,127.03,0.90635,1.5824,1.564,1.0821,7.9653,10.0653,1.6916,24.3543,1.6246,9.5659,10.381,1339.3,9.0554,90.8175,90.204,6.5119,18.5123,4.516,
